wl,Male 1,Male 2,Male 3,Male 4,Male 5,Male 6,Male 7,Male 8,Male 9,Male 10,Male 11,Andromorph 1,Andromorph 2,Andromorph 3,Andromorph 4,Andromorph 5,Andromorph 6,Andromorph 7,Andromorph 8,Andromorph 9,Andromorph 10,Andromorph 11,Andromorph 11 1,Andromorph 12,Andromorph 13,Andromorph 14,Andromorph 15,Andromorph 16,Andromorph 17,Gynomorph 1,Gynomorph 2,Gynomorph 3,Gynomorph 4,Gynomorph 5,Gynomorph 6,Gynomorph 7,Gynomorph 8,Gynomorph 9,Gynomorph 10,Gynomorph 11,Gynomorph 12,Gynomorph 13,Gynomorph 14,Gynomorph 15,Gynomorph 16,Gynomorph 17,Gynomorph 18,Gynomorph 19,Gynomorph 20,bkg 1,bkg 2,bkg 3,bkg 4,bkg 5,bkg 6,bkg 7,bkg 8,bkg 9,bkg 10,bkg 11,bkg 12,bkg 13,bkg 14,bkg 15,bkg 16,bkg 17,bkg 18,bkg 19,bkg 20,bkg 21
435,8.658314763,7.011049211,5.405524605,6.680828691,8.662172702,5.688370474,7.903342618,6.443904364,7.258674095,7.543325905,9.015814763,7.963314763,6.586648096,6.297762303,5.905506035,7.005966574,5.918651811,9.62994429,7.854958217,7.809988858,7.017314763,9.109129526,7.716629526,8.84,8.150828691,10.82552461,7.144157382,7.247753018,8.224986072,2.814309591,3.361671309,1.681123491,4.051966574,1.780828691,3.305988858,2.743328691,2.582662953,4.3475,1.789325905,2.343342618,1.901123491,2.39,2.887246982,2.413342618,2.072527855,2.925543175,4.438342618,2.348876509,2.707780873,10.36004178,9.201740947,10.76662953,11.1656546,9.997697307,3.548969359,6.898370474,11.77254178,9.297864438,10.57104921,10.73779016,9.734493965,10.67548747,4.325580316,11.31112349,9.708932219,10.48168524,10.74447539,10.0778273,6.486648097,8.906648097
436,8.670194444,7.032722222,5.451555556,6.681458333,8.708611111,5.677666667,7.909125,6.446777777,7.271533333,7.533533333,9.062791667,7.985583333,6.623722222,6.335972222,5.932333333,7.0441,5.924233333,9.688222223,7.889541667,7.832933333,7.0487,9.184541667,7.772333333,8.857833334,8.178958333,10.85861111,7.172041667,7.2645,8.244833333,2.808404762,3.36,1.683722222,4.043533333,1.767208333,3.301533333,2.724416667,2.574233333,4.333083333,1.7813,2.338833333,1.889027778,2.385,2.877361111,2.401625,2.061625,2.920388889,4.430291667,2.353722222,2.713333333,10.38325,9.13,10.87716667,11.04688889,10.0865,3.456333333,6.795333333,11.72133333,9.218444444,10.57672222,10.67727778,9.653944444,10.71,4.283777778,11.31938889,9.672944444,10.44575,10.6665,9.998055556,6.482388889,8.858055556
437,8.685663881,7.058997214,5.5109935,6.724247911,8.764995358,5.67,7.909498607,6.430334262,7.285197772,7.510200557,9.082994429,8.023495822,6.658328691,6.372163417,5.964661096,7.111593315,5.960997214,9.7609935,7.948495822,7.8685961,7.064796657,9.247994429,7.826991643,8.882664809,8.200995822,10.88799443,7.217493036,7.265663881,8.275494429,2.81,3.367750696,1.680334262,4.031598886,1.785,3.331197772,2.746747911,2.601398329,4.3425,1.796997214,2.3225,1.885998143,2.3775,2.872000929,2.392249304,2.050250696,2.92532962,4.425501393,2.348997214,2.715,10.34174791,9.117994429,10.67200557,10.99667595,9.991662024,3.363324048,6.740501393,11.68275766,9.186007428,10.45334262,10.62299907,9.6309935,10.67432683,4.154670381,11.27901578,9.548012999,10.38199861,10.65333333,9.994995357,6.406991643,8.755329619
438,8.67586351,7.064382544,5.554753946,6.7275,8.805803157,5.683147632,7.9325,6.435524605,7.330740947,7.508,9.118426184,8.075278552,6.674568245,6.38086351,5.982284122,7.17918663,5.991481894,9.834753946,7.999491643,7.924963788,7.09,9.311204735,7.87,8.905617456,8.217639276,10.91913649,7.262778552,7.285803157,8.301852368,2.79298846,3.35893454,1.674196843,4.011888579,1.790139276,3.346,2.746713092,2.609481894,4.353286908,1.807370474,2.334073816,1.899907149,2.382360724,2.879907149,2.406573816,2.061573816,2.927715878,4.415786908,2.333147632,2.724907149,10.27365599,8.945738162,10.72685237,11.00543175,9.997344475,3.321355617,6.721852368,11.60115599,9.138579387,10.42030641,10.61715877,9.615060353,10.65049211,4.09450325,11.27753018,9.475246054,10.30545961,10.52468895,9.926109564,6.359628598,8.68363974
439,8.670784587,7.088040854,5.599805014,6.75,8.828430827,5.69764624,7.95882312,6.442451254,7.352941504,7.492467967,9.13514624,8.137061281,6.699610028,6.360784587,6.022943361,7.236590529,6.027649025,9.919220056,8.043530641,7.979649025,7.124824513,9.383238162,7.904707521,8.936666667,8.24867688,10.95313835,7.29235376,7.30176416,8.32132312,2.771428571,3.338969359,1.659805014,4.01,1.79014624,3.364,2.76617688,2.63,4.36367688,1.824941504,2.34514624,1.91088208,2.395,2.88676416,2.429707521,2.08,2.92176416,4.39382312,2.298625812,2.740687093,10.22969359,8.778523677,10.6164624,10.92332405,9.987836583,3.242154132,6.658816156,11.54395543,9.01450325,10.28331476,10.54803157,9.578616527,10.60823584,3.986267409,11.17861653,9.40371402,10.29014624,10.4513649,9.968430826,6.307836583,8.577836583
440,8.688426443,7.109236499,5.624283054,6.771284916,8.844283054,5.696145251,7.961215084,6.443715084,7.357541899,7.470972067,9.135069832,8.161284916,6.750949721,6.392188082,6.055903165,7.292625698,6.051597765,9.998472997,8.085782123,8.003541899,7.144972067,9.421927374,7.922569832,8.946666667,8.275712291,10.96513966,7.301927374,7.304189944,8.339497207,2.769305667,3.331857542,1.667523278,4.011027933,1.79,3.372055866,2.768784916,2.635541899,4.368784916,1.839083799,2.331787709,1.90952514,2.383072626,2.868668529,2.423645251,2.084930168,2.910856611,4.397569832,2.274953445,2.744953445,10.29857542,8.744441341,10.62743017,10.89972067,9.952290503,3.165251397,6.724441341,11.50414804,9.022960894,10.22905028,10.53342644,9.564003724,10.67067039,3.984003724,11.16486034,9.396852886,10.36600559,10.44828678,9.992476723,6.293240223,8.569143389
441,8.710445682,7.13,5.664224698,6.777722841,8.87726091,5.694777159,7.962722841,6.441443826,7.374178273,7.470178273,9.165891365,8.190222841,6.781039926,6.434298978,6.096963789,7.341069638,6.086980501,10.06452182,8.143614206,8.036267409,7.166267409,9.461002786,7.980445682,8.977112349,8.305668524,11.00118849,7.330891365,7.330148561,8.370779944,2.764731396,3.332945682,1.676815228,4.005821727,1.785334262,3.382445682,2.768168524,2.634356546,4.377834262,1.850534819,2.319665738,1.90007428,2.382165738,2.861666667,2.41,2.074888579,2.91,4.405,2.266518106,2.748481894,10.3455571,8.737228412,10.62445682,11.00734448,10.01,3.184373259,6.739456825,11.54155989,9.051337047,10.32407614,10.67755803,9.600297122,10.76207985,4.073779016,11.22297122,9.534076137,10.38111421,10.51178273,10.04934076,6.414605385,8.672376973
442,8.733885794,7.155552461,5.702219127,6.788335655,8.9,5.685,7.953753482,6.434442897,7.382334262,7.472997214,9.207910864,8.209164345,6.831104921,6.476940575,6.128328691,7.395994429,6.130997214,10.13443826,8.204157382,8.060662953,7.189994429,9.517075209,8.006657382,9.003881152,8.338739554,11.04110492,7.361657382,7.333333333,8.395410864,2.75643454,3.345417827,1.680557103,3.993002786,1.788335655,3.396668524,2.785835655,2.637671309,4.380006964,1.859002786,2.298335655,1.895557103,2.368335655,2.848890436,2.405417827,2.063753482,2.90277623,4.387089136,2.253890436,2.739447539,10.38375348,8.880821727,10.70002786,11.10168059,9.998885794,3.287762303,6.955807799,11.70455432,9.166109564,10.33889508,10.75444754,9.661662024,10.88222841,4.164428969,11.32499536,9.60001857,10.46915738,10.64331476,10.15499536,6.593881151,8.819990715
443,8.742070566,7.189090065,5.723686165,6.788711699,8.904948932,5.69689415,7.959052925,6.431666667,7.39524234,7.486,9.23310585,8.236211699,6.861615599,6.507246983,6.177827298,7.442908078,6.161938719,10.19116063,8.241476323,8.090696379,7.221454039,9.561211699,8.042423398,9.017929434,8.382764624,11.08909007,7.403370474,7.368282265,8.443711699,2.748225229,3.343447075,1.679192201,4.004,1.784658774,3.39075766,2.776211699,2.63248468,4.37060585,1.85048468,2.28689415,1.896262767,2.350947075,2.83689415,2.395,2.051288301,2.91,4.373447075,2.242525534,2.73229805,10.4213649,8.955682451,10.64272981,11.10585887,9.931364903,3.274243268,6.88810585,11.7300766,9.195858867,10.26181987,10.76287837,9.625961003,10.83985144,4.128839369,11.2829805,9.519294336,10.47799443,10.62494893,10.20227484,6.5854039,8.880909935
444,8.757163417,7.23628598,5.749415042,6.810438719,8.938040854,5.695,7.967061281,6.443830084,7.416122563,7.521420613,9.272214485,8.269122563,6.909034355,6.550306407,6.24178273,7.5065961,6.198,10.25824513,8.296183844,8.119771588,7.2485961,9.611337047,8.092367688,9.039415042,8.438837047,11.1509935,7.459714485,7.409619313,8.500306407,2.747481098,3.351622563,1.67078923,4.026947075,1.790438719,3.40070195,2.772938719,2.639526462,4.375438719,1.851526462,2.278969359,1.889312906,2.339561281,2.822938719,2.383969359,2.049561281,2.923333333,4.368969359,2.241374187,2.722646239,10.48087744,8.923551532,10.68412256,11.14959146,9.980408542,3.40549675,6.888816156,11.72719359,9.180584958,10.3,10.83470752,9.715088208,10.88707521,4.19,11.28921077,9.518830084,10.55603064,10.67017642,10.1854689,6.682952646,8.962748375
445,8.770679702,7.26867784,5.756685288,6.79900838,8.92867784,5.701005587,7.999511173,6.475679702,7.447206704,7.523206704,9.291005587,8.32301676,6.970018622,6.600027933,6.300689013,7.536424581,6.205620112,10.31603352,8.32551676,8.169217877,7.300022346,9.687527933,8.164022346,9.082681564,8.49051676,11.17001862,7.48650838,7.444003724,8.540013966,2.745426975,3.35650838,1.684003724,4.035608939,1.78,3.376804469,2.74650838,2.612804469,4.34900838,1.824,2.286494413,1.889664804,2.346997207,2.821992551,2.386005587,2.056494413,2.913333333,4.360502793,2.225996276,2.735335196,10.55097765,9.015977654,10.65793296,11.20594041,10.00791434,3.451266294,6.829944134,11.78694134,9.206592179,10.29726257,10.9105959,9.751936685,10.93798883,4.235921788,11.32996276,9.641284916,10.57347765,10.74329609,10.19793296,6.779944134,9.007970205
446,8.799972067,7.296629423,5.786648045,6.805013966,8.949962756,5.71,8.022472067,6.498296089,7.469977654,7.516055866,9.312513966,8.364916201,7.01990689,6.673165735,6.356573557,7.579921788,6.23996648,10.37990689,8.359944134,8.205944134,7.333988827,9.747402235,8.219944134,9.109962756,8.515027933,11.20664805,7.505,7.456685289,8.564986034,2.759984038,3.384944134,1.696629423,4.057944134,1.770041899,3.386,2.747527933,2.608044693,4.352513966,1.820011173,2.282541899,1.888342644,2.3525,2.813351955,2.380041899,2.050013966,2.906741155,4.389930168,2.203389199,2.738351955,10.62455307,9.04972067,10.57972067,11.25281192,9.956480447,3.552700186,6.894497207,11.79210894,9.262942272,10.32284916,10.94288641,9.779739292,10.95972067,4.256331471,11.34292365,9.669646182,10.67226257,10.77627561,10.16994413,6.819646182,9.079571695
447,8.806308194,7.318566108,5.818566108,6.826962291,8.975232775,5.732849162,8.066424581,6.524641527,7.518558659,7.506150838,9.349273743,8.420698324,7.049748603,6.715465549,6.387849162,7.638558659,6.269569832,10.43569832,8.416773743,8.262837989,7.380988827,9.813198324,8.293547486,9.160465549,8.564273743,11.2609311,7.536773743,7.499031657,8.619273743,2.753978452,3.393924581,1.691182495,4.04972067,1.776075419,3.397569832,2.751075419,2.61172067,4.349113128,1.815011173,2.29,1.892383613,2.365,2.821666667,2.381962291,2.053575419,2.905949721,4.385,2.203333333,2.74702514,10.6875,9.073226257,10.54860335,11.31451583,10.04566108,3.594767225,6.854678771,11.83766061,9.358994413,10.41498138,10.93594972,9.809031657,10.96666667,4.229785847,11.38430168,9.787811918,10.66965084,10.79451583,10.12594972,6.828566108,9.152867784
448,8.803072626,7.329115456,5.858230913,6.856173184,9.004376164,5.735,8.096445531,6.53929702,7.542312849,7.494530726,9.378282123,8.473673184,7.094897579,6.751042831,6.420521415,7.705346369,6.318407821,10.515419,8.470509777,8.311782123,7.413469274,9.862227654,8.35,9.188594041,8.598673184,11.30630354,7.569727654,7.523333333,8.662618715,2.746919394,3.392108939,1.681405959,4.051156425,1.795391061,3.410312849,2.760782123,2.624312849,4.352891061,1.824,2.291054469,1.887811918,2.371445531,2.824478585,2.383554469,2.050663408,2.889478585,4.386836592,2.189478585,2.730181564,10.67797486,9.023128492,10.50203911,11.36682495,10.03541899,3.582970205,6.78523743,11.76261872,9.32943203,10.33578212,10.91521415,9.812765363,10.86718808,4.092085661,11.3329702,9.734534451,10.68469274,10.75979516,10.0913594,6.716666667,9.111517691
449,8.809143389,7.37,5.884096835,6.885572626,9.035335196,5.768715084,8.138072626,6.586191806,7.594972067,7.523715084,9.439001397,8.552430168,7.140763501,6.773905959,6.478668529,7.767145251,6.342687151,10.57486034,8.518358939,8.386173184,7.475944134,9.93771648,8.421145251,9.244953445,8.66271648,11.39657356,7.637430168,7.577430168,8.72521648,2.729796488,3.375928771,1.663333333,4.063486034,1.797143855,3.409201117,2.756215084,2.614972067,4.348428771,1.819486034,2.315286313,1.895810056,2.392786313,2.840190875,2.401857542,2.069357542,2.901238361,4.368072626,2.196666667,2.745190875,10.71942737,8.980139665,10.47885475,11.32380819,10.05428305,3.474851024,6.710851955,11.73892458,9.369329609,10.29761639,10.92418994,9.866852886,10.87027933,4.02066108,11.32961825,9.758091248,10.69135475,10.75485102,10.09523277,6.707327747,9.05066108
450,8.846685288,7.395009311,5.944469274,6.934189944,9.092793296,5.785837989,8.170013966,6.629180633,7.626011173,7.522346369,9.476689944,8.609189944,7.198361266,6.826685288,6.541135941,7.849698324,6.402022346,10.68337058,8.584608939,8.442692737,7.508022346,10.00002793,8.461675978,9.271135941,8.708351955,11.47057728,7.681689944,7.618342645,8.777094972,2.738092578,3.387081006,1.666666667,4.068,1.818756983,3.430346369,2.771256983,2.633005587,4.368337989,1.839675978,2.313337989,1.892504656,2.403337989,2.845558659,2.395418994,2.076675978,2.887225326,4.417932961,2.196108008,2.742783985,10.90713687,9.049189944,10.56837989,11.50007449,10.20337058,3.575046555,6.815083799,11.82462291,9.437318436,10.43061453,11.0633892,10.01173184,10.9933892,4.107821229,11.58670391,9.92009311,10.81001397,10.8705959,10.19668529,6.853985102,9.177318436
451,8.892746741,7.422942272,5.989478585,6.977304469,9.116405959,5.814608939,8.226522346,6.671210429,7.671217877,7.555608939,9.534120112,8.688826816,7.272290502,6.880949721,6.602681564,7.917452514,6.451452514,10.78202979,8.651815642,8.520826816,7.572748603,10.08392458,8.519217877,9.329478585,8.78122905,11.53921788,7.741717877,7.656014898,8.826913408,2.741428571,3.3925,1.670130354,4.079921788,1.827597765,3.451687151,2.779902235,2.636156425,4.372402235,1.842078212,2.3175,1.901666667,2.417206704,2.854934823,2.404804469,2.104706704,2.886927375,4.452402235,2.19,2.756536313,11.00685754,9.086173184,10.66039106,11.63692737,10.27156425,3.714376164,6.930977654,11.94701117,9.567318436,10.5279702,11.1979702,10.15450652,11.11450652,4.189273743,11.70836127,10.08026071,10.87127095,10.96052142,10.28653631,7.003594041,9.412942272
452,8.934688082,7.459283054,6.034329609,7.017639665,9.157662942,5.843784916,8.274462291,6.73221136,7.726653631,7.582055866,9.595677374,8.760139665,7.34604283,6.930544693,6.674329609,8.001251397,6.520709497,10.886946,8.734601955,8.595681564,7.626597765,10.16763966,8.557569832,9.385046555,8.846354749,11.61604283,7.812032123,7.714236499,8.877639665,2.738571429,3.389392458,1.68,4.097027933,1.838784916,3.465569832,2.785069832,2.642597765,4.380677374,1.852541899,2.323715084,1.915810056,2.4275,2.870810056,2.421284916,2.115677374,2.875763501,4.445677374,2.171620112,2.767881751,11.16263966,9.156215084,10.74756983,11.74099628,10.36928305,3.785139665,7.046075419,12.04675279,9.792988827,10.71108939,11.26361266,10.21828678,11.17685289,4.175391061,11.85946927,10.23261639,10.96696229,11.091527,10.43604283,7.106759777,9.538193669
453,8.973123249,7.518123249,6.075910364,7.062478992,9.199243698,5.880546218,8.324705882,6.785532213,7.77687395,7.650184874,9.693298319,8.831638655,7.427002801,6.981820728,6.762184874,8.084857143,6.577529412,10.96515406,8.818298319,8.674638655,7.672420168,10.24247899,8.611092437,9.451456583,8.960231092,11.72736695,7.904411765,7.814033613,8.982457983,2.739363746,3.393886555,1.687394958,4.125764706,1.844432773,3.478436975,2.794159664,2.652218487,4.387773109,1.871546218,2.325,1.912044818,2.4325,2.878893558,2.421659664,2.126386555,2.907394958,4.441680672,2.211456583,2.764817927,11.29943277,9.198865546,10.93436975,11.77633053,10.44518207,3.723389356,7.149453782,12.17027311,9.964089636,10.81851541,11.33593838,10.28633053,11.22221289,4.234117647,11.98478992,10.28742297,11.07886555,11.2007563,10.46039216,7.218151261,9.598123249
454,9.026545624,7.566852886,6.105679702,7.10527933,9.235865922,5.896759777,8.368519553,6.83018622,7.823631285,7.725743017,9.812918994,8.89527933,7.513091248,7.051638734,6.855251397,8.162446927,6.645743017,11.05938548,8.893798883,8.744927374,7.732927374,10.31777933,8.673519553,9.508026071,9.089958101,11.84271881,8.015698324,7.91821229,9.089539106,2.748651237,3.399259777,1.714506518,4.145519553,1.8625,3.492,2.806759777,2.662703911,4.398519553,1.878703911,2.321480447,1.902560522,2.428379888,2.874227188,2.420740223,2.127360335,2.95018622,4.454399441,2.251173184,2.749134078,11.36921788,9.246117318,11.07759777,11.77895717,10.4743203,3.675623836,7.142877095,12.19013966,9.964450652,10.80845438,11.42815642,10.30623836,11.32623836,4.262104283,12.03975791,10.25765363,11.11393855,11.17975791,10.53031657,7.28858473,9.663277467
455,9.05650838,7.596852886,6.12433892,7.14551676,9.260502793,5.93075419,8.435893855,6.903519553,7.895620112,7.758223464,9.871648045,8.98301676,7.591191807,7.11594041,6.948864059,8.24052514,6.706223464,11.14502793,8.963393855,8.829318436,7.80101676,10.40914804,8.74301676,9.59018622,9.168910615,11.90119181,8.09103352,7.962197393,9.149287709,2.748435754,3.412877095,1.70150838,4.154905028,1.8675,3.500905028,2.812877095,2.664603352,4.41325419,1.881698324,2.32174581,1.90216946,2.4475,2.87924581,2.4225,2.134622905,2.955344506,4.473631285,2.235344506,2.74716946,11.57853352,9.526312849,11.28603352,11.89182495,10.63918063,3.827039106,7.36698324,12.34155028,10.14087523,10.9316946,11.69973929,10.46899441,11.5075419,4.443891993,12.32703911,10.34106145,11.20682961,11.32867784,10.68735568,7.548044693,9.957039106
456,9.086750701,7.652829131,6.168823529,7.198739496,9.279495798,5.96,8.504243697,6.970826331,7.961294118,7.801697479,9.936617647,9.058991597,7.668991597,7.185742297,7.038655462,8.312588235,6.774789916,11.25148459,9.035987395,8.910991597,7.863596639,10.48686975,8.818991597,9.636330533,9.258739496,11.97582633,8.166617647,8.038655462,9.224243697,2.763073229,3.425252101,1.716666667,4.17189916,1.877121849,3.519697479,2.815,2.66410084,4.4175,1.887798319,2.313004202,1.915420168,2.445252101,2.878837535,2.425630252,2.135252101,2.967002801,4.496995798,2.240672269,2.74267507,11.75743697,9.698193277,11.2610084,11.93579832,10.68845938,3.973781513,7.367478992,12.44584034,10.24512605,11.05145658,11.83196078,10.42098039,11.57680672,4.543781513,12.46112045,10.45394958,11.38619748,11.43478992,10.74030812,7.597647059,9.980308123
457,9.141629423,7.704972067,6.207467411,7.236843575,9.303314712,6.008715084,8.578701117,7.018296089,8.014469274,7.85596648,9.991829609,9.158687151,7.754953445,7.264543762,7.133277467,8.393955307,6.828972067,11.35411545,9.104343575,9.008435754,7.912458101,10.54308659,8.872458101,9.679944134,9.354944134,12.05579143,8.251201117,8.095810056,9.287458101,2.778914605,3.436243017,1.739162011,4.18947486,1.863128492,3.52449162,2.81,2.665497207,4.428114525,1.883005587,2.300614525,1.916657356,2.455600559,2.876238361,2.434972067,2.123743017,2.977486034,4.490642458,2.235828678,2.728733706,11.80631285,9.701284916,11.2775419,11.92839851,10.58759777,3.904283054,7.316368715,12.37821229,10.29500931,11.04009311,11.83091248,10.36178771,11.49594041,4.576741155,12.40512104,10.47253259,11.45631285,11.39681564,10.80756052,7.608454376,9.932532588
458,9.179738562,7.729150327,6.232810457,7.281470588,9.332810457,6.043235294,8.643480392,7.077647059,8.063686275,7.902588235,10.07009804,9.256470588,7.842810457,7.332647059,7.214640523,8.460862745,6.882666667,11.45562092,9.170343137,9.099372549,7.970784314,10.59823529,8.965490196,9.725490196,9.455098039,12.14098039,8.33372549,8.174640523,9.381470588,2.793921569,3.4525,1.748496732,4.194,1.853235294,3.526588235,2.814117647,2.660588235,4.428235294,1.876588235,2.306127451,1.920751634,2.469117647,2.885915033,2.448872549,2.123872549,2.986666667,4.499117647,2.24,2.71875817,11.69705882,9.618529412,11.12803922,11.81738562,10.37993464,3.744575163,7.183333333,12.28068627,10.23169935,10.96006536,11.64607843,10.2279085,11.25823529,4.413594771,12.19457516,10.36287582,11.40965686,11.29071895,10.68137255,7.441437908,9.743594771
