wl,Male 1,Male 2,Male 3,Male 4,Male 5,Male 6,Male 7,Male 8,Male 9,Male 10,Male 11,Male 12,Male 13,Male 14,Male 15,Male 16,Male 17,Male 18,Male 19,Male 20,Male 21,Male 22,Andromorph 1,Andromorph 2,Andromorph 3,Andromorph 4,Andromorph 5,Andromorph 6,Andromorph 7,Andromorph 8,Andromorph 9,Andromorph 10,Andromorph 11,Andromorph 11 1,Andromorph 12,Andromorph 13,Andromorph 14,Andromorph 15,Andromorph 16,Andromorph 17,Andromorph 18,Andromorph 19,Gynomorph 1,Gynomorph 2,Gynomorph 3,Gynomorph 4,Gynomorph 5,Gynomorph 6,Gynomorph 7,Gynomorph 8,Gynomorph 9,Gynomorph 10,Gynomorph 11,Gynomorph 12,Gynomorph 13,Gynomorph 14,Gynomorph 15,Gynomorph 16,Gynomorph 17,Gynomorph 18,Gynomorph 19,Gynomorph 20,Gynomorph 21,bkg 1,bkg 2,bkg 3,bkg 4,bkg 5,bkg 6,bkg 7,bkg 8,bkg 9,bkg 10,bkg 11,bkg 12,bkg 13,bkg 14,bkg 15,bkg 16,bkg 17,bkg 18,bkg 19,bkg 20,bkg 21
327,2.902710027,2.129236675,8.021144986,3.498855014,4.047935863,6.528607046,4.647457995,5.992601626,1.495663957,7.838102981,5.363289973,4.223177507,2.95351626,4.633839205,3.54604336,3.27554878,7.247920054,6.036436314,4.132371274,8.777920054,4.204688347,3.354193767,1.568473352,3.228021681,3.498855014,2.512271003,6.474168022,6.59445122,1.660623306,5.969831978,4.61701897,3.16638663,4.931355014,2.25203252,2.36,5.985081301,7.225420054,2.408644986,4.56296748,2.8825,7.69604336,4.655677507,1.295133566,2.072461608,0.946355014,0.820210027,0.638785004,0.819634147,2.244322493,0.89,0.646273713,0.881074977,0.936144986,1.076822493,0.895210027,1.06498103,0.845,1.301693767,1.013161698,1.358168022,1.308177507,1.308021681,2.150338753,7.352567751,8.109552846,10.47813008,8.875465221,9.928690154,3.552863595,9.030067751,10.90087398,6.640542005,11.5734869,10.3403252,9.006196929,12.74789521,4.122583559,11.50389341,7.288690154,9.950873984,7.043423668,8.550433604,5.609421861,5.611743451
328,2.906738934,2.100496838,7.966754743,3.538990515,4.073369467,6.517192412,4.630850949,5.941842818,1.486807588,7.747317073,5.307913279,4.181009485,2.947554201,4.593830172,3.510072268,3.238245257,7.2,5.966382114,4.149254743,8.735955285,4.193261066,3.368882114,1.562411924,3.236738934,3.538990515,2.51204336,6.457149051,6.560372629,1.632836495,5.916509485,4.598509485,3.152339657,4.923563686,2.223563686,2.34,5.912818428,7.192872629,2.441490515,4.587127371,2.876327913,7.723333333,4.673191057,1.306747968,2.090424571,0.97,0.854308943,0.675781391,0.809963866,2.216327913,0.861490515,0.620691057,0.888545619,0.927073171,1.059254743,0.885426829,1.044552846,0.827127371,1.282872629,0.98865402,1.352341463,1.3325,1.332339657,2.178563686,7.365047425,7.995094851,10.49170732,8.929430894,10.097028,3.585383921,8.894146341,10.95521003,6.821129178,11.48006323,10.5795122,9.051987353,12.8903523,4.367163505,11.67921409,7.433965673,10.15802846,7.145736224,8.559503162,5.699783198,5.846946703
329,2.8000271,1.988577236,7.901056911,3.482825203,4.038062331,6.444585366,4.585105691,5.873306233,1.467154472,7.650894309,5.256308943,4.1425,2.847520325,4.472398374,3.396205962,3.145020325,7.041849593,5.826097561,4.050386179,8.582886179,4.105718157,3.258577236,1.473821139,3.149539295,3.482825203,2.467398374,6.377138211,6.486768293,1.613794038,5.873430894,4.556,3.112384824,4.801097561,2.114308943,2.260731707,5.795020325,7.09004065,2.393577236,4.469308943,2.770731707,7.633333333,4.557154472,1.321068525,2.077195122,0.90995935,0.806056911,0.644485095,0.787804878,2.190711382,0.832845528,0.622134146,0.882127371,0.905711382,1.045711382,0.807865854,0.938308943,0.700731707,1.216077236,0.907154472,1.288308943,1.256422764,1.242384824,2.112865854,7.30054878,7.887073171,10.49422764,8.958536585,10.11650407,3.510352304,8.60995935,10.76569106,6.69802168,11.50528455,10.79701897,8.850379404,12.99227642,4.357506775,11.59607046,7.223658537,10.02924797,7.030677507,8.621111111,5.842872629,5.8699729
330,2.723405797,1.943378623,7.939972826,3.50247962,4.008378623,6.384070652,4.643923913,5.906639493,1.450032609,7.594092391,5.202016304,4.14002038,2.770081522,4.395063406,3.343369565,3.090013587,6.940061141,5.740061141,4.014972826,8.535013587,4.116567029,3.30486413,1.433342391,3.09004529,3.50247962,2.473983696,6.340043478,6.547418478,1.636666667,5.870021739,4.566016304,3.106684783,4.692622283,2.017608696,2.210027174,5.727574728,6.980081522,2.394918478,4.430013587,2.772459239,7.623324275,4.542486413,1.295667702,2.026648551,0.964918478,0.812506793,0.660009058,0.883238224,2.220006793,0.810081522,0.637513587,0.893378623,0.882567935,1.07247962,0.782533967,0.888021739,0.650040761,1.192506793,0.896639493,1.212043478,1.279938859,1.286603261,2.144932065,7.179796196,7.909701087,10.2,8.806286232,10.1729529,3.476105072,8.619347826,10.71451087,6.686394928,11.41269022,10.87259058,8.776150362,13.00250906,4.20307971,11.25996377,7.169583333,9.881922554,7.139483696,8.849393116,5.769356884,5.716467391
331,2.737235772,1.977926829,7.872317073,3.514146341,4.000772358,6.360097561,4.604195122,5.853495935,1.418829268,7.534341463,5.147512195,4.079390244,2.779390244,4.400772358,3.346666667,3.104695122,6.929085366,5.763963415,4.010182927,8.475304878,4.144390244,3.319756098,1.483333333,3.13,3.514146341,2.496682927,6.322682927,6.504817073,1.637073171,5.822585366,4.553073171,3.084308943,4.736158537,2.040731707,2.234390244,5.748658537,6.976463415,2.427682927,4.402682927,2.750914634,7.610813008,4.555365854,1.336620209,2.066056911,0.988536585,0.84,0.687845528,0.856747967,2.212804878,0.814146341,0.6025,0.867357723,0.864268293,1.034695122,0.8275,0.912585366,0.7,1.219695122,0.9,1.271414634,1.274756098,1.338861789,2.15695122,7.030609756,7.893536585,10.0295122,8.728699187,10.16495935,3.332764228,8.686829268,10.58926829,6.479105691,11.33764228,10.89276423,8.662113821,12.81617886,3.987560976,11.07268293,6.770406504,9.78402439,7.015934959,8.935934959,5.739512195,5.726829268
332,2.736865402,1.980867209,7.846897019,3.485697832,3.946797651,6.28099729,4.578357724,5.830731707,1.39695935,7.493718157,5.121598916,4.012649051,2.781199187,4.386833785,3.355799458,3.126300813,6.923550136,5.758800813,3.931097561,8.392547425,4.091996386,3.272296748,1.506666667,3.135266486,3.485697832,2.449837398,6.298677507,6.47399729,1.621400181,5.790439024,4.53695935,3.055266486,4.739349593,2.060650407,2.262899729,5.731050136,7.005799458,2.383197832,4.361598916,2.660447154,7.559864499,4.500047425,1.273600465,2.050501355,0.950298103,0.819898374,0.679331526,0.848631436,2.196449864,0.808401084,0.609200542,0.854832881,0.863550136,1.006849593,0.866050136,0.94704065,0.733150407,1.246700542,0.938401084,1.306200542,1.238197832,1.321598916,2.092547425,7.176151762,8.048807588,10.25219512,8.828536585,10.15873532,3.431869919,8.619200542,10.85235772,6.46200542,11.43186992,11.21060524,8.891734417,12.93413731,4.139268293,11.20166215,6.804598013,9.88295393,7.095600723,9.015736224,5.916341463,5.882068654
333,2.684221014,1.951888587,7.759001359,3.460502717,3.915339674,6.232538043,4.504,5.749782608,1.428929348,7.447467391,5.111733696,4.019164402,2.740665761,4.330778986,3.277336957,3.096997283,6.860998641,5.71716712,3.910006793,8.340679348,4.054003624,3.219504076,1.483106884,3.08888587,3.460502717,2.412271739,6.257472826,6.399334239,1.66,5.794130435,4.536266304,3.078668478,4.666331522,2.01,2.216331522,5.671501359,6.941671196,2.364334239,4.421671196,2.647173913,7.566005435,4.488172554,1.346572205,2.140778986,0.953002717,0.831338315,0.677115036,0.786331522,2.231997283,0.845326087,0.670998641,0.89932971,0.896331522,1.055163043,0.831664402,0.917467391,0.695495924,1.194164402,0.909556159,1.273597826,1.237669837,1.351557971,2.069836957,7.205346467,8.141005435,9.959347826,8.819121377,10.06490036,3.341557971,8.320027174,10.86033288,6.459764493,11.30600543,11.24177536,8.668677536,13.0422192,4.253351449,10.9211413,6.729121377,9.726861413,6.977336957,8.925797101,5.759121377,5.674673913
334,2.661521739,1.943333333,7.671847826,3.418586957,3.835434782,6.15173913,4.464608696,5.661231884,1.435565217,7.410782609,5.100347826,4.004076087,2.723641304,4.29923913,3.236376811,3.076521739,6.828641304,5.651684783,3.831902174,8.201304348,4.020507246,3.165,1.477971015,3.075652174,3.418586957,2.348391304,6.172086957,6.320163043,1.631304348,5.772173913,4.534956522,3.057463768,4.654619565,1.9825,2.21576087,5.597065217,6.87,2.351521739,4.352282609,2.552445652,7.482753624,4.442880435,1.29204969,2.094094203,0.905326087,0.774945652,0.624927536,0.770905797,2.242554348,0.856956522,0.695815217,0.910797101,0.911032609,1.070815217,0.84076087,0.901086957,0.699619565,1.185380435,0.881014493,1.260782609,1.194402174,1.308188406,2.01076087,7.300869565,8.224130435,10.13804348,8.567971014,10.0757971,3.445434783,8.282065217,11.04945652,6.579202899,11.61050725,11.37282609,8.693478261,13.2315942,4.244565217,10.85333333,6.880144928,9.702119565,7.063695652,8.868623188,5.741521739,5.569855072
335,2.681875,1.9734375,7.6296875,3.38609375,3.802083333,6.11125,4.45775,5.63,1.399625,7.35025,5.05225,3.97640625,2.74421875,4.303541667,3.228125,3.1159375,6.8296875,5.6778125,3.8440625,8.2259375,4.045833333,3.20015625,1.534166667,3.096666667,3.38609375,2.331,6.143125,6.29484375,1.581875,5.7345,4.472875,3.0175,4.66328125,2.010625,2.26125,5.6109375,6.9084375,2.443125,4.350625,2.57484375,7.468541667,4.48265625,1.249732143,2.0346875,0.88,0.77640625,0.6040625,0.789479167,2.2325,0.85125,0.68984375,0.891145833,0.89859375,1.08234375,0.89484375,0.948125,0.76375,1.210625,0.922916667,1.29725,1.2315625,1.336458333,2.0521875,6.99515625,7.8975,10.025625,8.216041667,9.80625,3.258958333,7.92,10.88953125,6.384583333,11.40395833,11.15354167,8.287083333,13.01541667,3.79875,10.44416667,6.59375,9.51953125,6.8875,8.58125,5.412083333,5.188958333
336,2.685742754,1.998233696,7.613070652,3.420394022,3.80861413,6.096119565,4.460119565,5.610561594,1.427782609,7.349782609,5.062793478,4.005842391,2.747921196,4.313695652,3.247391304,3.116535326,6.839850543,5.68611413,3.829184783,8.216684783,4.056865942,3.221535326,1.587952898,3.103333333,3.420394022,2.362771739,6.156217391,6.302921196,1.631485507,5.744673913,4.485565217,3.063894928,4.679578804,2.025421196,2.267228261,5.61111413,6.93361413,2.49,4.362228261,2.590692935,7.402047102,4.450570652,1.245131988,2.000262681,0.918315217,0.803043478,0.64138587,0.805842391,2.254307065,0.862771739,0.723763587,0.929637681,0.91388587,1.091263587,0.930692935,0.987663043,0.812078804,1.23361413,0.969438406,1.330336957,1.233763587,1.370923913,2.076535326,6.993138587,8.05326087,10.32592391,8.322137681,9.80615942,3.274945652,8.016875,10.96434783,6.371014493,11.49719203,11.04847826,8.456394928,12.90751812,3.697282609,10.38237319,6.605235507,9.369769022,6.800652174,8.555471014,5.333695652,5.246793478
337,2.706557971,2.008333333,7.567703804,3.442703804,3.778618659,6.058244565,4.446195652,5.553550724,1.405967391,7.304065217,5.020097826,3.957642663,2.754938859,4.338333333,3.250163043,3.122398098,6.897377717,5.685142663,3.817398098,8.1775,4.023306159,3.22252038,1.62986413,3.113333333,3.442703804,2.360146739,6.152244565,6.265224185,1.61013587,5.708081522,4.448081522,3.036775363,4.714898098,2.0525,2.284959239,5.610101902,6.925,2.475,4.349959239,2.589877717,7.353469203,4.449938859,1.234460403,1.968509963,0.935244565,0.817622283,0.650163043,0.788496376,2.227561141,0.879918478,0.672581522,0.913333333,0.887438859,1.069938859,0.942377717,1.02388587,0.84997962,1.23,0.986639493,1.332,1.259877717,1.376693841,2.089898098,6.897764946,8.130040761,10.22942935,8.372898551,9.674365942,3.166530797,8.090203804,10.97530571,6.323224638,11.39317029,11.08964674,8.331277174,12.67371377,3.697210145,10.26360507,6.660326087,9.459572011,6.787047101,8.430625,5.216449275,5.166911232
338,2.74763587,2.026240942,7.497092391,3.461277174,3.743061594,6.025603261,4.403092391,5.464302536,1.41,7.260070652,5.028326087,3.933953804,2.79,4.351725543,3.271394927,3.130726902,6.880903533,5.686222826,3.681311141,8.053403533,3.877327899,3.096311141,1.660969203,3.115815217,3.461277174,2.35451087,6.128766304,6.147907609,1.607210145,5.694,4.440907609,3.02,4.79,2.0875,2.294361413,5.62404212,6.937907609,2.405815217,4.253722826,2.482588315,7.213568841,4.349130435,1.25,1.991820652,0.949184783,0.814592391,0.651123189,0.72160779,2.196134511,0.895815217,0.678226902,0.938817935,0.918226902,1.063953804,0.947907609,1.062255435,0.9,1.243634511,1.00236413,1.362907609,1.15517663,1.247445652,2.010088315,6.8225,8.056915761,10.32035326,8.387708333,9.726005435,3.00763587,7.896807065,10.87049592,6.163949275,11.27581522,11.07092391,8.110942029,12.58964674,3.644492754,10.28205616,6.607092391,9.39345788,6.719103261,8.218532609,5.114538043,5.03557971
339,2.684823848,1.99365402,7.478990515,3.472764228,3.732800361,6.004254743,4.416850949,5.450496838,1.447658537,7.237745257,5.022894309,3.991009485,2.725426829,4.315781391,3.230144535,3.093672087,6.839735772,5.611117886,3.622127371,7.964308943,3.795248419,3.050372629,1.617235772,3.051490515,3.472764228,2.325062331,6.10204336,6.140426829,1.657091238,5.704,4.450254743,3.043757904,4.746544715,2.036172087,2.235108401,5.53298103,6.86798103,2.387127371,4.200745257,2.457872629,7.130496838,4.3175,1.242462253,1.964539296,0.947764228,0.796382114,0.652551942,0.753581753,2.175,0.944254743,0.711382114,0.963545619,0.964627371,1.0925,0.905426829,1.028894309,0.831490515,1.211172087,0.997660343,1.311192412,1.124945799,1.178581753,2.018136856,6.96447832,8.220745257,10.49810298,8.389159892,9.769864499,3.115257453,7.94298103,10.95453252,6.374480578,11.44149955,11.1764589,7.982285456,12.65745257,3.694056007,10.3534869,6.845257453,9.575487805,6.737389341,8.30532972,5.133270099,5.087877145
340,2.678586957,1.983346921,7.39247962,3.503919837,3.742373188,5.995119565,4.389407609,5.392853261,1.48023913,7.231934783,5.041358696,4.019599185,2.708940217,4.295480072,3.212373188,3.059279891,6.793199728,5.566419837,3.602819293,7.916019022,3.84,3.03997962,1.609067029,3.050480072,3.503919837,2.32686413,6.094559783,6.079619565,1.692346015,5.71423913,4.459086957,3.092318841,4.715720109,2.019300272,2.229279891,5.479639946,6.802119565,2.398559783,4.172078804,2.468539402,7.087092391,4.32173913,1.235885093,1.931612319,0.947119565,0.801779891,0.672146739,0.756186594,2.190658967,0.938559783,0.771039402,1.010905797,0.999599185,1.128158967,0.906800272,1.038016304,0.829300272,1.181440217,0.999547102,1.323744565,1.141419837,1.146639493,2.04247962,6.663756793,7.867717391,9.902717391,7.870742754,9.53509058,2.75370471,7.738396739,10.46621603,6.012690217,11.15836957,10.81319746,7.460425725,12.31212862,3.324474638,9.985570652,6.516530797,9.152697011,6.350181159,7.931757246,4.727463768,4.792826087
341,2.668514493,1.967540761,7.311657609,3.514381793,3.759175724,5.990119565,4.35738587,5.349900363,1.424217391,7.13098913,4.958494565,3.955964674,2.694578804,4.271567029,3.207128623,3.038464674,6.717275815,5.527425272,3.534307065,7.816039402,3.799076087,3.01111413,1.621847826,3.037952898,3.514381793,2.36301087,6.104059783,6.024578804,1.657128623,5.627266304,4.380771739,3.02138587,4.699157609,2.003464674,2.214157609,5.449578804,6.762771739,2.38,4.057771739,2.433267663,7.00620471,4.245346467,1.142375776,1.843514493,0.988070652,0.824456522,0.713020833,0.744026268,2.1325,0.904157609,0.71138587,0.960692935,0.946039402,1.052425272,0.91138587,1.05138587,0.814504076,1.183118207,1.01138587,1.333326087,1.10611413,1.07759058,2.01861413,6.62794837,8.039605978,10.11366848,7.817789855,9.501748188,2.838088768,7.802527174,10.42561821,6.045380435,11.2040942,10.89861413,7.614918478,12.19419384,3.254655797,10.08686594,6.63076087,9.304334239,6.318088768,8.043731884,4.790661232,5.049936594
342,2.665262681,1.956403985,7.273423913,3.499476902,3.735969203,5.94463587,4.31073913,5.311231884,1.38073913,7.053478261,4.914108696,3.923817935,2.68,4.245262681,3.191403985,3.029605978,6.652105978,5.524605978,3.480658967,7.706453804,3.75754529,2.941052989,1.594211957,3.039121376,3.499476902,2.349793478,6.07663587,6.01908288,1.627019928,5.558951087,4.327896739,2.961757246,4.656447011,1.991052989,2.195,5.444605978,6.716317935,2.319211957,3.986317935,2.367370924,6.940878624,4.167764946,1.166009317,1.86973279,0.96763587,0.81408288,0.713949275,0.735004529,2.091188859,0.941576087,0.692370924,0.932282609,0.922105978,1.015264946,0.92,1.058103261,0.811447011,1.190394022,1.006666667,1.322842391,1.077105978,1.051576087,1.989735054,6.876277174,8.324959239,10.2626087,8.108740942,9.788722826,3.153460145,7.974171196,10.72956522,6.159610507,11.32382246,11.16733696,7.901711957,12.2571558,3.537672101,10.29363225,6.847853261,9.54798913,6.563641304,8.361349638,5.15240942,5.445923913
343,2.640652174,1.940498189,7.21951087,3.486548913,3.704057971,5.899054348,4.318,5.284673913,1.353815217,7.016228261,4.884228261,3.913763587,2.654483696,4.22298913,3.167663044,2.997241848,6.58701087,5.496752717,3.408994565,7.588532609,3.675326087,2.855747283,1.583333333,3.04,3.486548913,2.314043478,6.026847826,6.001752717,1.634673913,5.525423913,4.327586957,2.943677537,4.651494565,1.984741848,2.185461957,5.424225543,6.65,2.22798913,3.921032609,2.331494565,6.883333333,4.100978261,1.156125776,1.872472826,0.952065217,0.784538043,0.692201087,0.739827898,2.083016304,0.944021739,0.664769022,0.921494565,0.914252717,0.984741848,0.91298913,1.057978261,0.79298913,1.198736413,0.996322463,1.318206522,1.044252717,1.022336956,1.94798913,7.26455163,8.884891304,10.46380435,8.331847826,10.15858696,3.499130435,8.369782609,11.04589674,6.44384058,11.62280797,11.36903986,8.380923913,12.50855072,4.080434783,10.67253623,7.104836957,9.771046196,6.935416667,8.813496377,5.542427536,5.792916667
344,2.639492754,1.948111413,7.177690217,3.432309783,3.629651268,5.821657609,4.301809783,5.260063406,1.333847826,6.971771739,4.867543478,3.892119565,2.65966712,4.200905797,3.13647645,3.004714674,6.554476902,5.469286685,3.427452446,7.554809783,3.686730073,2.875142663,1.573016304,3.066539855,3.432309783,2.273923913,5.955847826,5.972404891,1.639746377,5.515429348,4.345619565,2.936349638,4.644429348,2.004429348,2.209619565,5.424096467,6.664524457,2.270285326,3.920380435,2.35533288,6.886539855,4.145190217,1.138951864,1.835507246,0.884809783,0.740047554,0.663143116,0.739936594,2.06966712,0.949809783,0.657547554,0.928143116,0.932404891,1.024762228,0.932262228,1.079733696,0.80716712,1.212309783,0.993016304,1.331619565,1.08,1.050380435,1.990095109,7.038213315,8.510475543,10.00418478,8.150126812,9.932282609,3.220027174,8.161236413,10.80976223,6.14504529,11.4130163,10.99320652,8.030697464,12.17894928,3.787110507,10.50139493,6.986730072,9.700713315,6.884347826,8.658378623,5.330253623,5.491711957
345,2.609130435,1.951956522,7.150108696,3.402065217,3.588985507,5.775826087,4.264173913,5.259130435,1.322521739,6.931130435,4.820695652,3.874456522,2.644891304,4.150942029,3.144927536,2.986195652,6.519891304,5.417608696,3.396195652,7.480217391,3.660724637,2.83576087,1.555652174,3.074057971,3.402065217,2.257652174,5.949652174,5.951847826,1.62,5.460608696,4.320521739,2.908260869,4.610652174,1.983043478,2.195,5.364456522,6.652391304,2.288478261,3.912608696,2.354891304,6.853333333,4.139347826,1.177763975,1.851666667,0.846521739,0.728695652,0.653478261,0.734130435,2.034456522,0.92,0.660652174,0.911666667,0.925,1.001304348,0.91923913,1.075913043,0.799891304,1.203695652,1.012173913,1.319913043,1.051847826,1.068260869,1.973695652,7.230217391,8.698913043,10.52043478,8.399275362,10.30289855,3.533333333,8.529565217,11.0598913,6.432318841,11.6126087,11.15,8.382028986,12.45637681,4.13826087,10.71710145,7.184347826,9.921521739,7.247826087,8.916086957,5.493188406,5.82115942
